Site (Name or ID),LATITUDE,LONGITUDE
14126S,-14.788833,145.3535
14126S,-14.788833,145.3535
14126S,-14.788833,145.3535
14126S,-14.788833,145.3535
14126S,-14.79255,145.3514
14126S,-14.79255,145.3514
14126S,-14.79255,145.3514
14126S,-14.79255,145.3514
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.648333,145.491
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.650333,145.494167
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14114S,-14.65295,145.495767
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.691467,145.469233
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.69435,145.465583
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14116S,-14.6977,145.462967
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.74355,145.515767
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.7464,145.517
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
14143S,-14.749833,145.514983
