survey_title,HC,OT,A,AB,SC,SP,date.(UTC),year,reef,reef_pooled,site,habitat,zone,site_latitude,site_longitude,plot,cluster,survey_id,site_id,date
ONMO_LA1S_P3_202110_42,7.476190476,0.142857143,75.57142857,8.19047619,7.714285714,0.904761905,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,LA1,LA,S,-16.86897244,146.213943,3,ON,84308,17891,202110
ONMO_LA1S_P3_202310_42,10.61904762,0.095238095,75.33333333,3.380952381,10.38095238,0.19047619,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,LA1,LA,S,-16.86897244,146.213943,3,ON,86614,17891,202310
ONMO_LA1S_P4_202110_42,11.14285714,0.19047619,77.9047619,5.857142857,4.80952381,0.095238095,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,LA1,LA,S,-16.86897244,146.213943,4,ON,84309,17891,202110
ONMO_LA1S_P4_202210_42,9.142857143,0.142857143,79.9047619,4.666666667,5.952380952,0.19047619,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,LA1,LA,S,-16.86897244,146.213943,4,ON,85061,17891,202210
ONMO_LA1S_P4_202310_42,14.28571429,0.047619048,76.95238095,3.285714286,5.047619048,0.380952381,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,LA1,LA,S,-16.86897244,146.213943,4,ON,86615,17891,202310
PAOR_FL1D_P1_202101_42,12.4,0.56,66.96,13.84,6.0,0.24,2021-01-01T10:00:00+0000,2021,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,1,PA,84310,17893,202101
PAOR_FL1D_P1_202201_42,17.66666667,0.380952381,69.19047619,2.428571429,9.523809524,0.80952381,2022-01-01T10:00:00+0000,2022,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,1,PA,85062,17893,202201
PAOR_FL1D_P1_202301_42,13.42105263,0.421052632,66.21052632,4.263157895,13.84210526,1.842105263,2023-01-01T10:00:00+0000,2023,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,1,PA,87227,17893,202301
PAOR_FL1D_P1_202401_42,13.70731707,0.048780488,72.09756098,3.219512195,9.073170732,1.853658537,2024-01-01T10:00:00+0000,2024,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,1,PA,90170,17893,202401
PAOR_FL1D_P2_202101_42,19.14285714,0.476190476,65.23809524,7.142857143,7.714285714,0.285714286,2021-01-01T10:00:00+0000,2021,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,2,PA,84311,17893,202101
PAOR_FL1D_P2_202201_42,28.97297297,0.378378378,60.48648649,3.675675676,5.189189189,1.297297297,2022-01-01T10:00:00+0000,2022,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,2,PA,85063,17893,202201
PAOR_FL1D_P2_202301_42,20.66666667,0.820512821,63.02564103,4.512820513,8.512820513,2.461538462,2023-01-01T10:00:00+0000,2023,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,2,PA,87228,17893,202301
PAOR_FL1D_P2_202401_42,21.14285714,0.285714286,66.19047619,3.19047619,7.380952381,1.80952381,2024-01-01T10:00:00+0000,2024,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,2,PA,90171,17893,202401
PAOR_FL1D_P3_202101_42,8.117647059,0.470588235,69.88235294,17.35294118,3.823529412,0.352941176,2021-01-01T10:00:00+0000,2021,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,3,PA,84312,17893,202101
PAOR_FL1D_P3_202201_42,11.02564103,0.205128205,79.84615385,4.102564103,4.512820513,0.307692308,2022-01-01T10:00:00+0000,2022,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,3,PA,85064,17893,202201
PAOR_FL1D_P3_202301_42,9.891891892,0.0,74.43243243,11.02702703,4.594594595,0.054054054,2023-01-01T10:00:00+0000,2023,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,3,PA,87229,17893,202301
PAOR_FL1D_P3_202401_42,14.28456633,0.255187075,77.52614796,2.016496599,5.517602041,0.4,2024-01-01T10:00:00+0000,2024,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,3,PA,90172,17893,202401
PAOR_FL1D_P4_202101_42,13.09090909,0.303030303,65.81818182,15.21212121,5.272727273,0.303030303,2021-01-01T10:00:00+0000,2021,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,4,PA,84313,17893,202101
PAOR_FL1D_P4_202201_42,15.8974359,0.564102564,71.8974359,5.641025641,5.641025641,0.358974359,2022-01-01T10:00:00+0000,2022,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,4,PA,85065,17893,202201
PAOR_FL1D_P4_202301_42,11.24137931,0.275862069,71.79310345,11.79310345,4.551724138,0.344827586,2023-01-01T10:00:00+0000,2023,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,4,PA,87230,17893,202301
PAOR_FL1D_P4_202401_42,20.04899924,0.383991895,65.77225844,5.633602278,6.78998436,1.371163786,2024-01-01T10:00:00+0000,2024,PAOR,PA,FL1,FL,D,-18.62295102,146.4982815,4,PA,90173,17893,202401
PAOR_FL1S_P1_202101_42,63.19047619,0.285714286,24.71428571,6.80952381,4.571428571,0.428571429,2021-01-01T10:00:00+0000,2021,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,1,PA,84314,17893,202101
PAOR_FL1S_P1_202201_42,72.57142857,0.047619048,20.61904762,4.761904762,1.80952381,0.19047619,2022-01-01T10:00:00+0000,2022,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,1,PA,85066,17893,202201
PAOR_FL1S_P1_202301_42,70.9047619,0.142857143,21.19047619,3.714285714,4.0,0.047619048,2023-01-01T10:00:00+0000,2023,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,1,PA,87231,17893,202301
PAOR_FL1S_P1_202401_42,63.71253561,0.304716481,29.00459829,4.470776271,2.201478832,0.305894514,2024-01-01T10:00:00+0000,2024,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,1,PA,90174,17893,202401
PAOR_FL1S_P2_202101_42,74.46153846,0.102564103,14.35897436,7.743589744,2.974358974,0.358974359,2021-01-01T10:00:00+0000,2021,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,2,PA,84315,17893,202101
PAOR_FL1S_P2_202201_42,76.0952381,0.047619048,16.9047619,5.904761905,0.952380952,0.095238095,2022-01-01T10:00:00+0000,2022,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,2,PA,85067,17893,202201
PAOR_FL1S_P2_202301_42,74.51282051,0.0,19.43589744,4.461538462,1.58974359,0.0,2023-01-01T10:00:00+0000,2023,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,2,PA,87232,17893,202301
PAOR_FL1S_P2_202401_42,69.28553383,0.047619048,26.66080135,2.568876455,1.292328042,0.14484127,2024-01-01T10:00:00+0000,2024,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,2,PA,90175,17893,202401
PAOR_FL1S_P3_202101_42,77.05555556,0.444444444,16.77777778,3.111111111,2.333333333,0.277777778,2021-01-01T10:00:00+0000,2021,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,3,PA,84316,17893,202101
PAOR_FL1S_P3_202201_42,73.38095238,0.19047619,20.61904762,3.19047619,2.476190476,0.142857143,2022-01-01T10:00:00+0000,2022,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,3,PA,85068,17893,202201
PAOR_FL1S_P3_202301_42,74.38095238,0.047619048,21.95238095,1.571428571,1.80952381,0.238095238,2023-01-01T10:00:00+0000,2023,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,3,PA,87233,17893,202301
PAOR_FL1S_P3_202401_42,55.2,0.057142857,41.6,1.371428571,1.657142857,0.114285714,2024-01-01T10:00:00+0000,2024,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,3,PA,90176,17893,202401
PAOR_FL1S_P4_202101_42,61.17073171,0.195121951,27.31707317,4.829268293,6.146341463,0.341463415,2021-01-01T10:00:00+0000,2021,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,4,PA,84317,17893,202101
PAOR_FL1S_P4_202201_42,73.17073171,0.0,21.80487805,0.731707317,4.048780488,0.243902439,2022-01-01T10:00:00+0000,2022,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,4,PA,85069,17893,202201
PAOR_FL1S_P4_202301_42,68.52380952,0.0,25.57142857,0.571428571,5.333333333,0.0,2023-01-01T10:00:00+0000,2023,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,4,PA,87234,17893,202301
PAOR_FL1S_P4_202401_42,59.93391642,0.095238095,31.58017493,1.047619048,7.246841594,0.096209913,2024-01-01T10:00:00+0000,2024,PAOR,PA,FL1,FL,S,-18.62295102,146.4982815,4,PA,90177,17893,202401
PAPE_BA1D_P1_202101_42,10.05263158,0.157894737,71.31578947,12.84210526,5.263157895,0.368421053,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,1,PA,84318,17894,202101
PAPE_BA1D_P1_202201_42,9.714285714,0.047619048,76.61904762,9.476190476,4.142857143,0.0,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,1,PA,85070,17894,202201
PAPE_BA1D_P1_202301_42,9.142857143,0.0,85.57142857,3.0,2.285714286,0.0,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,1,PA,87235,17894,202301
PAPE_BA1D_P1_202401_42,9.192662919,0.055157198,81.23493446,5.080400418,4.274682846,0.162162162,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,1,PA,90178,17894,202401
PAPE_BA1D_P2_202101_42,11.21428571,0.071428571,69.07142857,13.57142857,6.0,0.071428571,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,2,PA,84319,17894,202101
PAPE_BA1D_P2_202201_42,7.891891892,0.108108108,69.94594595,16.54054054,5.405405405,0.108108108,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,2,PA,85071,17894,202201
PAPE_BA1D_P2_202301_42,10.29268293,0.0,81.31707317,5.365853659,2.975609756,0.048780488,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,2,PA,87236,17894,202301
PAPE_BA1D_P2_202401_42,10.75760328,0.269980906,73.96908086,7.978578417,6.87991527,0.14484127,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,2,PA,90179,17894,202401
PAPE_BA1D_P3_202101_42,13.66666667,0.866666667,68.06666667,9.066666667,7.733333333,0.6,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,3,PA,84320,17894,202101
PAPE_BA1D_P3_202201_42,17.52380952,0.047619048,55.47619048,23.19047619,3.714285714,0.047619048,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,3,PA,85072,17894,202201
PAPE_BA1D_P3_202301_42,7.675675676,0.054054054,88.0,2.108108108,2.162162162,0.0,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,3,PA,87237,17894,202301
PAPE_BA1D_P3_202401_42,22.91752429,0.0,60.19757318,13.04382423,3.841078297,0.0,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,3,PA,90180,17894,202401
PAPE_BA1D_P4_202101_42,4.965517241,0.206896552,76.82758621,13.86206897,4.0,0.137931034,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,4,PA,84321,17894,202101
PAPE_BA1D_P4_202201_42,4.25,0.0,77.45,14.0,4.25,0.05,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,4,PA,85073,17894,202201
PAPE_BA1D_P4_202301_42,3.666666667,0.047619048,92.52380952,0.619047619,3.142857143,0.0,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,4,PA,87238,17894,202301
PAPE_BA1D_P4_202401_42,4.862381406,0.111969112,83.40201937,4.737927301,6.78632393,0.099378882,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA1,BA,D,-18.7384021,146.6152628,4,PA,90181,17894,202401
PAPE_BA1S_P1_202101_42,39.35135135,0.108108108,39.51351351,7.135135135,13.08108108,0.810810811,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,1,PA,84322,17894,202101
PAPE_BA1S_P1_202201_42,51.0,0.0,40.47619048,2.428571429,6.047619048,0.047619048,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,1,PA,85074,17894,202201
PAPE_BA1S_P1_202301_42,42.57142857,0.095238095,46.33333333,2.666666667,8.0,0.333333333,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,1,PA,87239,17894,202301
PAPE_BA1S_P1_202401_42,40.16520894,0.238095238,50.10495627,2.393586006,6.479105928,0.619047619,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,1,PA,90182,17894,202401
PAPE_BA1S_P2_202101_42,36.92307692,0.0,45.58974359,4.256410256,11.74358974,1.487179487,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,2,PA,84323,17894,202101
PAPE_BA1S_P2_202201_42,45.04761905,0.095238095,43.47619048,1.619047619,9.666666667,0.095238095,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,2,PA,85075,17894,202201
PAPE_BA1S_P2_202301_42,43.56097561,0.097560976,43.56097561,1.073170732,11.56097561,0.146341463,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,2,PA,87240,17894,202301
PAPE_BA1S_P2_202401_42,44.50923226,0.0,39.23226433,1.047619048,14.63848397,0.572400389,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,2,PA,90183,17894,202401
PAPE_BA1S_P3_202101_42,28.82352941,0.058823529,54.23529412,3.529411765,12.88235294,0.470588235,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,3,PA,84324,17894,202101
PAPE_BA1S_P3_202201_42,36.61904762,0.095238095,45.95238095,1.952380952,15.38095238,0.0,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,3,PA,85076,17894,202201
PAPE_BA1S_P3_202301_42,34.80952381,0.142857143,46.47619048,1.666666667,16.9047619,0.0,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,3,PA,87241,17894,202301
PAPE_BA1S_P3_202401_42,43.60072431,0.271940796,38.96539685,0.894067722,15.91792442,0.349945899,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,3,PA,90184,17894,202401
PAPE_BA1S_P4_202101_42,51.33333333,0.307692308,39.84615385,2.717948718,5.692307692,0.102564103,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,4,PA,84325,17894,202101
PAPE_BA1S_P4_202201_42,65.19047619,0.19047619,26.04761905,3.761904762,4.80952381,0.0,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,4,PA,85077,17894,202201
PAPE_BA1S_P4_202301_42,59.76190476,0.095238095,29.23809524,1.80952381,8.952380952,0.142857143,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,4,PA,87242,17894,202301
PAPE_BA1S_P4_202401_42,65.73969637,0.056689342,24.44913707,0.709471812,8.968200487,0.076804916,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA1,BA,S,-18.7384021,146.6152628,4,PA,90185,17894,202401
PAPE_BA2D_P1_202101_42,5.722222222,2.0,69.05555556,4.0,19.05555556,0.166666667,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,1,PA,84326,17894,202101
PAPE_BA2D_P1_202201_42,12.43902439,2.585365854,69.56097561,4.341463415,10.34146341,0.731707317,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,1,PA,85078,17894,202201
PAPE_BA2D_P1_202301_42,6.952380952,1.571428571,79.28571429,1.380952381,10.52380952,0.285714286,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,1,PA,87243,17894,202301
PAPE_BA2D_P1_202401_42,12.05937061,0.43704478,71.38277768,3.551549442,11.95043816,0.618819329,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,1,PA,90186,17894,202401
PAPE_BA2D_P2_202101_42,19.94444444,2.111111111,62.44444444,9.722222222,5.666666667,0.111111111,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,2,PA,84327,17894,202101
PAPE_BA2D_P2_202201_42,22.87804878,3.12195122,61.46341463,4.43902439,7.609756098,0.487804878,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,2,PA,85079,17894,202201
PAPE_BA2D_P2_202301_42,13.19047619,0.285714286,72.52380952,8.666666667,5.285714286,0.047619048,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,2,PA,87244,17894,202301
PAPE_BA2D_P2_202401_42,19.29257748,0.253132832,68.33715846,6.034724004,5.79572112,0.286686103,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,2,PA,90187,17894,202401
PAPE_BA2D_P3_202101_42,13.41935484,0.387096774,62.4516129,15.03225806,8.387096774,0.322580645,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,3,PA,84328,17894,202101
PAPE_BA2D_P3_202201_42,24.68292683,1.658536585,55.51219512,9.853658537,7.951219512,0.341463415,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,3,PA,85080,17894,202201
PAPE_BA2D_P3_202301_42,22.71428571,1.047619048,55.80952381,5.571428571,14.42857143,0.428571429,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,3,PA,87245,17894,202301
PAPE_BA2D_P3_202401_42,17.05263158,0.315789474,59.36842105,13.63157895,9.421052632,0.210526316,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,3,PA,90188,17894,202401
PAPE_BA2D_P4_202101_42,11.77777778,0.333333333,72.88888889,5.388888889,9.166666667,0.444444444,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,4,PA,84329,17894,202101
PAPE_BA2D_P4_202201_42,19.61904762,0.619047619,67.14285714,5.857142857,6.523809524,0.238095238,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,4,PA,85081,17894,202201
PAPE_BA2D_P4_202301_42,8.380952381,0.380952381,76.85714286,6.952380952,7.0,0.428571429,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,4,PA,87246,17894,202301
PAPE_BA2D_P4_202401_42,13.70959118,0.380952381,76.83360644,4.409504683,4.5701354,0.096209913,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA2,BA,D,-18.7384021,146.6152628,4,PA,90189,17894,202401
PAPE_BA2S_P1_202101_42,11.8,0.2,63.33333333,4.2,20.26666667,0.2,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,1,PA,84330,17894,202101
PAPE_BA2S_P1_202201_42,21.71428571,0.142857143,50.61904762,3.333333333,24.04761905,0.142857143,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,1,PA,85082,17894,202201
PAPE_BA2S_P1_202301_42,17.19047619,0.19047619,53.76190476,1.857142857,26.80952381,0.19047619,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,1,PA,87247,17894,202301
PAPE_BA2S_P1_202401_42,25.42432877,0.536765646,44.47476797,2.471629833,26.94770701,0.144800777,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,1,PA,90190,17894,202401
PAPE_BA2S_P2_202101_42,17.82857143,2.114285714,45.94285714,3.428571429,30.05714286,0.628571429,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,2,PA,84331,17894,202101
PAPE_BA2S_P2_202201_42,22.9,2.0,37.95,3.45,32.8,0.9,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,2,PA,85083,17894,202201
PAPE_BA2S_P2_202301_42,19.28571429,1.714285714,39.9047619,3.428571429,34.52380952,1.142857143,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,2,PA,87248,17894,202301
PAPE_BA2S_P2_202401_42,19.73272628,0.707977606,36.00497937,1.778892382,41.37944111,0.395983241,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,2,PA,90191,17894,202401
PAPE_BA2S_P3_202101_42,18.47058824,0.235294118,43.58823529,9.235294118,28.23529412,0.235294118,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,3,PA,84332,17894,202101
PAPE_BA2S_P3_202201_42,16.76190476,0.142857143,44.52380952,10.23809524,28.14285714,0.19047619,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,3,PA,85084,17894,202201
PAPE_BA2S_P3_202301_42,14.61904762,0.095238095,39.38095238,14.42857143,31.19047619,0.285714286,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,3,PA,87249,17894,202301
PAPE_BA2S_P3_202401_42,22.56924941,0.550834431,43.56661078,3.682083402,29.53598388,0.095238095,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,3,PA,90192,17894,202401
PAPE_BA2S_P4_202101_42,17.3125,0.125,55.6875,10.625,16.0,0.25,2021-01-01T10:00:00+0000,2021,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,4,PA,84333,17894,202101
PAPE_BA2S_P4_202201_42,16.35,0.05,56.65,11.45,15.4,0.1,2022-01-01T10:00:00+0000,2022,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,4,PA,85085,17894,202201
PAPE_BA2S_P4_202301_42,18.66666667,0.0,49.28571429,13.52380952,18.52380952,0.0,2023-01-01T10:00:00+0000,2023,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,4,PA,87250,17894,202301
PAPE_BA2S_P4_202401_42,26.38095238,0.0,47.04761905,5.714285714,20.80952381,0.047619048,2024-01-01T10:00:00+0000,2024,PAPE,PA,BA2,BA,S,-18.7384021,146.6152628,4,PA,90193,17894,202401
PAPE_FR1D_P1_202101_42,18.19047619,0.095238095,71.23809524,5.80952381,4.428571429,0.238095238,2021-01-01T10:00:00+0000,2021,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,1,PA,84334,17894,202101
PAPE_FR1D_P1_202201_42,15.38095238,0.19047619,75.76190476,3.142857143,5.476190476,0.047619048,2022-01-01T10:00:00+0000,2022,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,1,PA,85086,17894,202201
PAPE_FR1D_P1_202301_42,15.47619048,0.095238095,75.28571429,4.619047619,4.523809524,0.0,2023-01-01T10:00:00+0000,2023,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,1,PA,87251,17894,202301
PAPE_FR1D_P1_202401_42,17.2195122,0.048780488,74.63414634,3.170731707,4.87804878,0.048780488,2024-01-01T10:00:00+0000,2024,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,1,PA,90194,17894,202401
PAPE_FR1D_P2_202101_42,7.459459459,0.216216216,82.43243243,3.72972973,6.108108108,0.054054054,2021-01-01T10:00:00+0000,2021,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,2,PA,84335,17894,202101
PAPE_FR1D_P2_202201_42,10.9047619,0.095238095,78.61904762,5.714285714,4.666666667,0.0,2022-01-01T10:00:00+0000,2022,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,2,PA,85087,17894,202201
PAPE_FR1D_P2_202301_42,11.71428571,0.142857143,76.80952381,9.476190476,1.761904762,0.095238095,2023-01-01T10:00:00+0000,2023,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,2,PA,87252,17894,202301
PAPE_FR1D_P2_202401_42,9.124392614,0.0,77.1755345,9.352162293,4.20505345,0.142857143,2024-01-01T10:00:00+0000,2024,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,2,PA,90195,17894,202401
PAPE_FR1D_P3_202101_42,17.54285714,0.171428571,71.48571429,5.371428571,5.142857143,0.285714286,2021-01-01T10:00:00+0000,2021,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,3,PA,84336,17894,202101
PAPE_FR1D_P3_202101_42,17.54285714,0.171428571,71.48571429,5.371428571,5.142857143,0.285714286,2021-01-01T10:00:00+0000,2021,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,3,PA,84336,17894,202101
PAPE_FR1D_P3_202201_42,18.51282051,0.102564103,70.15384615,5.538461538,5.58974359,0.102564103,2022-01-01T10:00:00+0000,2022,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,3,PA,85088,17894,202201
PAPE_FR1D_P3_202301_42,29.31707317,0.243902439,59.41463415,3.024390244,7.56097561,0.43902439,2023-01-01T10:00:00+0000,2023,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,3,PA,87253,17894,202301
PAPE_FR1D_P3_202401_42,19.92078086,0.141422423,65.83342381,4.297584064,9.675564427,0.131224411,2024-01-01T10:00:00+0000,2024,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,3,PA,90196,17894,202401
PAPE_FR1D_P4_202101_42,7.461538462,0.384615385,79.0,11.30769231,1.692307692,0.153846154,2021-01-01T10:00:00+0000,2021,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,4,PA,84337,17894,202101
PAPE_FR1D_P4_202201_42,10.68292683,0.195121951,80.04878049,8.292682927,0.682926829,0.097560976,2022-01-01T10:00:00+0000,2022,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,4,PA,85089,17894,202201
PAPE_FR1D_P4_202301_42,11.0952381,0.047619048,75.80952381,10.80952381,2.142857143,0.095238095,2023-01-01T10:00:00+0000,2023,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,4,PA,87254,17894,202301
PAPE_FR1D_P4_202401_42,10.90344234,0.180728088,72.65079396,14.55782543,1.637182173,0.070028011,2024-01-01T10:00:00+0000,2024,PAPE,PA,FR1,FR,D,-18.7384021,146.6152628,4,PA,90197,17894,202401
PAPE_FR1S_P1_202101_42,51.19047619,0.142857143,37.85714286,2.047619048,4.571428571,4.19047619,2021-01-01T10:00:00+0000,2021,PAPE,PA,FR1,FR,S,-18.7384021,146.6152628,1,PA,84338,17894,202101
PAPE_FR1S_P1_202201_42,58.57142857,0.047619048,31.76190476,4.761904762,2.380952381,2.476190476,2022-01-01T10:00:00+0000,2022,PAPE,PA,FR1,FR,S,-18.7384021,146.6152628,1,PA,85090,17894,202201
